# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	252729	253817	+							H9L06_RS01235	1089		old_locus_tag=H9L06_01235
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	252729	253817	+	WP_187555502.1	WP_187555502.1		NAD(P)-dependent glycerol-3-phosphate dehydrogenase			H9L06_RS01235	1089	362	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	253817	254932	+							H9L06_RS01240	1116		old_locus_tag=H9L06_01240
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	253817	254932	+	WP_187556273.1	WP_187556273.1		D-alanine--D-alanine ligase			H9L06_RS01240	1116	371	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	254951	255715	+							H9L06_RS01245	765		old_locus_tag=H9L06_01245
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	254951	255715	+	WP_187555503.1	WP_187555503.1		gamma-glutamyl-gamma-aminobutyrate hydrolase family protein			H9L06_RS01245	765	254	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	255727	256281	-							H9L06_RS01250	555		old_locus_tag=H9L06_01250
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	255727	256281	-	WP_246454431.1	WP_246454431.1		DUF3515 domain-containing protein			H9L06_RS01250	555	184	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	256373	257395	+					thiL		H9L06_RS01255	1023		old_locus_tag=H9L06_01255
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	256373	257395	+	WP_246454432.1	WP_246454432.1		thiamine-phosphate kinase	thiL		H9L06_RS01255	1023	340	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	257392	258012	+							H9L06_RS01260	621		old_locus_tag=H9L06_01260
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	257392	258012	+	WP_187555504.1	WP_187555504.1		SIMPL domain-containing protein			H9L06_RS01260	621	206	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	257999	259210	-							H9L06_RS01265	1212		old_locus_tag=H9L06_01265
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	257999	259210	-	WP_187555505.1	WP_187555505.1		PucR family transcriptional regulator			H9L06_RS01265	1212	403	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	259333	260667	+					gabT		H9L06_RS01270	1335		old_locus_tag=H9L06_01270
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	259333	260667	+	WP_187555506.1	WP_187555506.1		4-aminobutyrate--2-oxoglutarate transaminase	gabT		H9L06_RS01270	1335	444	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	260737	262206	+							H9L06_RS01275	1470		old_locus_tag=H9L06_01275
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	260737	262206	+	WP_187555507.1	WP_187555507.1		NAD-dependent succinate-semialdehyde dehydrogenase			H9L06_RS01275	1470	489	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	262338	262934	-							H9L06_RS01280	597		old_locus_tag=H9L06_01280
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	262338	262934	-	WP_187555508.1	WP_187555508.1		RsmD family RNA methyltransferase			H9L06_RS01280	597	198	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	263037	265232	+							H9L06_RS01285	2196		old_locus_tag=H9L06_01285
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	263037	265232	+	WP_187555509.1	WP_187555509.1		ATP-dependent DNA helicase RecG			H9L06_RS01285	2196	731	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	265363	266277	+							H9L06_RS01290	915		old_locus_tag=H9L06_01290
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	265363	266277	+	WP_187555510.1	WP_187555510.1		ABC transporter ATP-binding protein			H9L06_RS01290	915	304	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	266339	267208	+							H9L06_RS01295	870		old_locus_tag=H9L06_01295
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	266339	267208	+	WP_187555511.1	WP_187555511.1		ABC transporter permease subunit			H9L06_RS01295	870	289	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	267246	268556	+							H9L06_RS01300	1311		old_locus_tag=H9L06_01300
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	267246	268556	+	WP_187555512.1	WP_187555512.1		histidine kinase			H9L06_RS01300	1311	436	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	268592	269284	+							H9L06_RS01305	693		old_locus_tag=H9L06_01305
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	268592	269284	+	WP_187556276.1	WP_187556276.1		response regulator transcription factor			H9L06_RS01305	693	230	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	269319	269813	+					coaD		H9L06_RS01310	495		old_locus_tag=H9L06_01310
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	269319	269813	+	WP_187555513.1	WP_187555513.1		pantetheine-phosphate adenylyltransferase	coaD		H9L06_RS01310	495	164	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	269813	270358	+							H9L06_RS01315	546		old_locus_tag=H9L06_01315
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	269813	270358	+	WP_187555514.1	WP_187555514.1		DUF177 domain-containing protein			H9L06_RS01315	546	181	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	270372	270575	+					rpmF		H9L06_RS01320	204		old_locus_tag=H9L06_01320
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	270372	270575	+	WP_187555515.1	WP_187555515.1		50S ribosomal protein L32	rpmF		H9L06_RS01320	204	67	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	270699	271349	+					rnc		H9L06_RS01325	651		old_locus_tag=H9L06_01325
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	270699	271349	+	WP_246454558.1	WP_246454558.1		ribonuclease III	rnc		H9L06_RS01325	651	216	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	271353	272303	+					mutM		H9L06_RS01330	951		old_locus_tag=H9L06_01330
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	271353	272303	+	WP_187555517.1	WP_187555517.1		bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	mutM		H9L06_RS01330	951	316	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	272436	272780	+							H9L06_RS01335	345		old_locus_tag=H9L06_01335
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	272436	272780	+	WP_187555518.1	WP_187555518.1		metalloregulator ArsR/SmtB family transcription factor			H9L06_RS01335	345	114	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	272799	273272	+							H9L06_RS01340	474		old_locus_tag=H9L06_01340
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	272799	273272	+	WP_187555519.1	WP_187555519.1		SRPBCC domain-containing protein			H9L06_RS01340	474	157	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	273832	274377	+							H9L06_RS01350	546		old_locus_tag=H9L06_01350
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	273832	274377	+	WP_187555520.1	WP_187555520.1		VanZ family protein			H9L06_RS01350	546	181	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	274776	275888	+							H9L06_RS01355	1113		old_locus_tag=H9L06_01355
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	274776	275888	+	WP_187555521.1	WP_187555521.1		amidohydrolase family protein			H9L06_RS01355	1113	370	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	275918	277060	+							H9L06_RS01360	1143		old_locus_tag=H9L06_01360
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	275918	277060	+	WP_187555522.1	WP_187555522.1		amidohydrolase			H9L06_RS01360	1143	380	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	277089	277610	+							H9L06_RS01365	522		old_locus_tag=H9L06_01365
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	277089	277610	+	WP_187555523.1	WP_187555523.1		Rieske (2Fe-2S) protein			H9L06_RS01365	522	173	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	277607	278608	+							H9L06_RS01370	1002		old_locus_tag=H9L06_01370
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	277607	278608	+	WP_187555524.1	WP_187555524.1		PDR/VanB family oxidoreductase			H9L06_RS01370	1002	333	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	278684	279700	+							H9L06_RS01375	1017		old_locus_tag=H9L06_01375
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	278684	279700	+	WP_187555525.1	WP_187555525.1		DctP family TRAP transporter solute-binding subunit			H9L06_RS01375	1017	338	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	279730	280554	+							H9L06_RS01380	825		old_locus_tag=H9L06_01380
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	279730	280554	+	WP_187555526.1	WP_187555526.1		SDR family oxidoreductase			H9L06_RS01380	825	274	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	280622	281374	-							H9L06_RS01385	753		old_locus_tag=H9L06_01385
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	280622	281374	-	WP_187555527.1	WP_187555527.1		FCD domain-containing protein			H9L06_RS01385	753	250	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	281428	281898	-							H9L06_RS01390	471		old_locus_tag=H9L06_01390
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	281428	281898	-	WP_187555528.1	WP_187555528.1		AraC family ligand binding domain-containing protein			H9L06_RS01390	471	156	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	282047	283129	+							H9L06_RS01395	1083		old_locus_tag=H9L06_01395
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	282047	283129	+	WP_187555529.1	WP_187555529.1		tellurite resistance/C4-dicarboxylate transporter family protein			H9L06_RS01395	1083	360	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	283147	283908	-							H9L06_RS01400	762		old_locus_tag=H9L06_01400
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	283147	283908	-	WP_187555530.1	WP_187555530.1		VOC family protein			H9L06_RS01400	762	253	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	283943	284386	+							H9L06_RS01405	444		old_locus_tag=H9L06_01405
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	283943	284386	+	WP_187555531.1	WP_187555531.1		hypothetical protein			H9L06_RS01405	444	147	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	284481	285758	+							H9L06_RS01410	1278		old_locus_tag=H9L06_01410
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	284481	285758	+	WP_187555532.1	WP_187555532.1		hypothetical protein			H9L06_RS01410	1278	425	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	285739	286452	-							H9L06_RS01415	714		old_locus_tag=H9L06_01415
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	285739	286452	-	WP_187555533.1	WP_187555533.1		hypothetical protein			H9L06_RS01415	714	237	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	286449	287036	-							H9L06_RS01420	588		old_locus_tag=H9L06_01420
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	286449	287036	-	WP_187555534.1	WP_187555534.1		hypothetical protein			H9L06_RS01420	588	195	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	287033	287698	-							H9L06_RS01425	666		old_locus_tag=H9L06_01425
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	287033	287698	-	WP_187555535.1	WP_187555535.1		hypothetical protein			H9L06_RS01425	666	221	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	287807	291352	+					smc		H9L06_RS01430	3546		old_locus_tag=H9L06_01430
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	287807	291352	+	WP_187555536.1	WP_187555536.1		chromosome segregation protein SMC	smc		H9L06_RS01430	3546	1181	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	291487	292746	+							H9L06_RS01435	1260		old_locus_tag=H9L06_01435
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	291487	292746	+	WP_187555537.1	WP_187555537.1		ABC transporter substrate-binding protein			H9L06_RS01435	1260	419	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	292838	293608	-							H9L06_RS01440	771		old_locus_tag=H9L06_01440
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	292838	293608	-	WP_187555538.1	WP_187555538.1		ABC transporter ATP-binding protein			H9L06_RS01440	771	256	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	293608	294564	-							H9L06_RS01445	957		old_locus_tag=H9L06_01445
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	293608	294564	-	WP_187555539.1	WP_187555539.1		ABC transporter ATP-binding protein			H9L06_RS01445	957	318	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	294557	295543	-							H9L06_RS01450	987		old_locus_tag=H9L06_01450
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	294557	295543	-	WP_187555540.1	WP_187555540.1		branched-chain amino acid ABC transporter permease			H9L06_RS01450	987	328	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	295548	296912	-							H9L06_RS01455	1365		old_locus_tag=H9L06_01455
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	295548	296912	-	WP_246454433.1	WP_246454433.1		branched-chain amino acid ABC transporter permease			H9L06_RS01455	1365	454	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	297120	297998	+					ftsY		H9L06_RS01460	879		old_locus_tag=H9L06_01460
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	297120	297998	+	WP_187555541.1	WP_187555541.1		signal recognition particle-docking protein FtsY	ftsY		H9L06_RS01460	879	292	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	298072	299631	+					ffh		H9L06_RS01465	1560		old_locus_tag=H9L06_01465
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	298072	299631	+	WP_187555542.1	WP_187555542.1		signal recognition particle protein	ffh		H9L06_RS01465	1560	519	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	299679	300989	+							H9L06_RS01470	1311		old_locus_tag=H9L06_01470
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	299679	300989	+	WP_246454434.1	WP_246454434.1		alpha/beta hydrolase			H9L06_RS01470	1311	436	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	301140	301586	+					rpsP		H9L06_RS01475	447		old_locus_tag=H9L06_01475
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	301140	301586	+	WP_187555543.1	WP_187555543.1		30S ribosomal protein S16	rpsP		H9L06_RS01475	447	148	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	301604	301852	+							H9L06_RS01480	249		old_locus_tag=H9L06_01480
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	301604	301852	+	WP_187556280.1	WP_187556280.1		RNA-binding protein			H9L06_RS01480	249	82	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	301852	302445	+					rimM		H9L06_RS01485	594		old_locus_tag=H9L06_01485
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	301852	302445	+	WP_187555544.1	WP_187555544.1		ribosome maturation factor RimM	rimM		H9L06_RS01485	594	197	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	302442	303137	+					trmD		H9L06_RS01490	696		old_locus_tag=H9L06_01490
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	302442	303137	+	WP_187555545.1	WP_187555545.1		tRNA (guanosine(37)-N1)-methyltransferase TrmD	trmD		H9L06_RS01490	696	231	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	303147	304466	+							H9L06_RS01495	1320		old_locus_tag=H9L06_01495
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	303147	304466	+	WP_187555546.1	WP_187555546.1		Mur ligase family protein			H9L06_RS01495	1320	439	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	304466	305179	+							H9L06_RS01500	714		old_locus_tag=H9L06_01500
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	304466	305179	+	WP_187555547.1	WP_187555547.1		glutamine amidotransferase			H9L06_RS01500	714	237	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	305310	305867	+							H9L06_RS01505	558		old_locus_tag=H9L06_01505
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	305310	305867	+	WP_187555548.1	WP_187555548.1		YceI family protein			H9L06_RS01505	558	185	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	305877	306941	-							H9L06_RS01510	1065		old_locus_tag=H9L06_01510
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	305877	306941	-	WP_187555549.1	WP_187555549.1		FUSC family protein			H9L06_RS01510	1065	354	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	306938	307990	-							H9L06_RS01515	1053		old_locus_tag=H9L06_01515
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	306938	307990	-	WP_246454435.1	WP_246454435.1		DUF2183 domain-containing protein			H9L06_RS01515	1053	350	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	308010	308780	-							H9L06_RS11700	771		
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	308010	308780	-	WP_246454436.1	WP_246454436.1		hypothetical protein			H9L06_RS11700	771	256	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	308815	310080	+							H9L06_RS01520	1266		old_locus_tag=H9L06_01520
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	308815	310080	+	WP_187555551.1	WP_187555551.1		anthranilate synthase component I family protein			H9L06_RS01520	1266	421	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	310156	312684	+					leuS		H9L06_RS01525	2529		old_locus_tag=H9L06_01525
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	310156	312684	+	WP_187555552.1	WP_187555552.1		leucine--tRNA ligase	leuS		H9L06_RS01525	2529	842	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	312859	313563	+							H9L06_RS01530	705		old_locus_tag=H9L06_01530
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	312859	313563	+	WP_246454437.1	WP_246454437.1		helix-hairpin-helix domain-containing protein			H9L06_RS01530	705	234	
