# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	523070	524560	-							Leucomu_RS15370	1491		
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	523070	524560	-	WP_228407208.1	WP_228407208.1		hypothetical protein			Leucomu_RS15370	1491	496	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	525031	526005	+					trxB		Leucomu_RS02365	975		old_locus_tag=Leucomu_02360
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	525031	526005	+	WP_128386216.1	WP_128386216.1		thioredoxin-disulfide reductase	trxB		Leucomu_RS02365	975	324	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	526002	526328	+					trxA		Leucomu_RS02370	327		old_locus_tag=Leucomu_02365
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	526002	526328	+	WP_128386217.1	WP_128386217.1		thioredoxin	trxA		Leucomu_RS02370	327	108	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	526325	527419	+					arsB		Leucomu_RS02375	1095		old_locus_tag=Leucomu_02370
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	526325	527419	+	WP_128386218.1	WP_128386218.1		ACR3 family arsenite efflux transporter	arsB		Leucomu_RS02375	1095	364	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	527416	528420	+							Leucomu_RS02380	1005		old_locus_tag=Leucomu_02375
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	527416	528420	+	WP_128386219.1	WP_128386219.1		metalloregulator ArsR/SmtB family transcription factor			Leucomu_RS02380	1005	334	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	528435	528839	+							Leucomu_RS02385	405		old_locus_tag=Leucomu_02380
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	528435	528839	+	WP_128386220.1	WP_128386220.1		arsenate reductase ArsC			Leucomu_RS02385	405	134	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	528904	530226	-							Leucomu_RS02390	1323		old_locus_tag=Leucomu_02385
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	528904	530226	-	WP_128386221.1	WP_128386221.1		NAD(P)-binding domain-containing protein			Leucomu_RS02390	1323	440	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	530313	530666	+							Leucomu_RS02395	354		old_locus_tag=Leucomu_02390
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	530313	530666	+	WP_128386222.1	WP_128386222.1		metalloregulator ArsR/SmtB family transcription factor			Leucomu_RS02395	354	117	
gene	pseudogene	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	530666	531163	+							Leucomu_RS02400	498		partial;pseudo;old_locus_tag=Leucomu_02395
CDS	without_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	530666	531163	+				N-acetyltransferase family protein			Leucomu_RS02400	498		partial;pseudo
gene	pseudogene	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	531287	532768	-							Leucomu_RS02405	1482		pseudo;old_locus_tag=Leucomu_02400
CDS	without_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	531287	532768	-				ATP-binding protein			Leucomu_RS02405	1482		pseudo
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	532786	533589	-							Leucomu_RS02410	804		old_locus_tag=Leucomu_02405
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	532786	533589	-	WP_128386224.1	WP_128386224.1		hypothetical protein			Leucomu_RS02410	804	267	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	533680	535137	-							Leucomu_RS02415	1458		old_locus_tag=Leucomu_02410
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	533680	535137	-	WP_128386225.1	WP_128386225.1		PrgI family protein			Leucomu_RS02415	1458	485	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	535674	536096	-							Leucomu_RS15375	423		
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	535674	536096	-	WP_228407397.1	WP_228407397.1		hypothetical protein			Leucomu_RS15375	423	140	
gene	pseudogene	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	536143	536520	-							Leucomu_RS15380	378		partial;pseudo
CDS	without_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	536143	536520	-				DNA cytosine methyltransferase			Leucomu_RS15380	378		partial;pseudo
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	537366	538094	-							Leucomu_RS02425	729		old_locus_tag=Leucomu_02420
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	537366	538094	-	WP_128386227.1	WP_128386227.1		VIT family protein			Leucomu_RS02425	729	242	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	538119	540086	-							Leucomu_RS02430	1968		old_locus_tag=Leucomu_02425
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	538119	540086	-	WP_228407210.1	WP_228407210.1		heavy metal translocating P-type ATPase			Leucomu_RS02430	1968	655	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	540172	541491	-					chrA		Leucomu_RS02435	1320		old_locus_tag=Leucomu_02430
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	540172	541491	-	WP_228407212.1	WP_228407212.1		chromate efflux transporter	chrA		Leucomu_RS02435	1320	439	
gene	pseudogene	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	541626	542246	+							Leucomu_RS02440	621		partial;pseudo;old_locus_tag=Leucomu_02435
CDS	without_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	541626	542246	+				relaxase domain-containing protein			Leucomu_RS02440	621		partial;pseudo
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	542361	543152	+							Leucomu_RS02445	792		old_locus_tag=Leucomu_02440
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	542361	543152	+	WP_228407214.1	WP_228407214.1		S8 family peptidase			Leucomu_RS02445	792	263	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	543143	544396	-							Leucomu_RS02450	1254		old_locus_tag=Leucomu_02445
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	543143	544396	-	WP_228407350.1	WP_228407350.1		IS256 family transposase			Leucomu_RS02450	1254	417	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	545088	546341	-							Leucomu_RS02455	1254		old_locus_tag=Leucomu_02450
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	545088	546341	-	WP_228407350.1	WP_228407350.1		IS256 family transposase			Leucomu_RS02455	1254	417	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	546971	548035	+							Leucomu_RS02460	1065		old_locus_tag=Leucomu_02455
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	546971	548035	+	WP_228407216.1	WP_228407216.1		site-specific integrase			Leucomu_RS02460	1065	354	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	548430	549652	-							Leucomu_RS02465	1223		old_locus_tag=Leucomu_02460
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	548430	549652	-	WP_128387751.1	WP_128387751.1		IS3 family transposase			Leucomu_RS02465	1224	407	ribosomal_slippage
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	549864	550034	-							Leucomu_RS15095	171		
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	549864	550034	-	WP_164884494.1	WP_164884494.1		hypothetical protein			Leucomu_RS15095	171	56	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	550212	550658	-							Leucomu_RS02470	447		old_locus_tag=Leucomu_02465
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	550212	550658	-	WP_017882825.1	WP_017882825.1		DUF1801 domain-containing protein			Leucomu_RS02470	447	148	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	550795	551667	-							Leucomu_RS02475	873		old_locus_tag=Leucomu_02470
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	550795	551667	-	WP_164884495.1	WP_164884495.1		sigma-70 family RNA polymerase sigma factor			Leucomu_RS02475	873	290	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	551974	553083	-							Leucomu_RS02480	1110		old_locus_tag=Leucomu_02475
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	551974	553083	-	WP_128386230.1	WP_128386230.1		hypothetical protein			Leucomu_RS02480	1110	369	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	553181	553318	+							Leucomu_RS15100	138		
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	553181	553318	+	WP_017882828.1	WP_017882828.1		hypothetical protein			Leucomu_RS15100	138	45	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	553927	554910	+							Leucomu_RS02485	984		old_locus_tag=Leucomu_02480
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	553927	554910	+	WP_228407218.1	WP_228407218.1		cytochrome P450			Leucomu_RS02485	984	327	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	554975	555211	-							Leucomu_RS02490	237		old_locus_tag=Leucomu_02485
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	554975	555211	-	WP_128386231.1	WP_128386231.1		DUF2188 domain-containing protein			Leucomu_RS02490	237	78	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	555517	557586	+							Leucomu_RS02495	2070		old_locus_tag=Leucomu_02490
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	555517	557586	+	WP_164884496.1	WP_164884496.1		choice-of-anchor M domain-containing protein			Leucomu_RS02495	2070	689	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	557652	559304	+							Leucomu_RS02500	1653		old_locus_tag=Leucomu_02495
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	557652	559304	+	WP_017882831.1	WP_017882831.1		anchored repeat ABC transporter, substrate-binding protein			Leucomu_RS02500	1653	550	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	559301	560167	+							Leucomu_RS02505	867		old_locus_tag=Leucomu_02500
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	559301	560167	+	WP_128386233.1	WP_128386233.1		choice-of-anchor M domain-containing protein			Leucomu_RS02505	867	288	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	560164	560325	+							Leucomu_RS15105	162		
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	560164	560325	+	WP_164884497.1	WP_164884497.1		hypothetical protein			Leucomu_RS15105	162	53	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	560322	561068	+							Leucomu_RS02510	747		old_locus_tag=Leucomu_02505
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	560322	561068	+	WP_128386234.1	WP_128386234.1		anchored repeat-type ABC transporter ATP-binding subunit			Leucomu_RS02510	747	248	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	561068	562000	+							Leucomu_RS02515	933		old_locus_tag=Leucomu_02510
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	561068	562000	+	WP_017882834.1	WP_017882834.1		anchored repeat-type ABC transporter permease subunit			Leucomu_RS02515	933	310	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	562521	564734	+							Leucomu_RS02520	2214		old_locus_tag=Leucomu_02515
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	562521	564734	+	WP_228407363.1	WP_228407363.1		choice-of-anchor M domain-containing protein			Leucomu_RS02520	2214	737	
gene	pseudogene	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	565295	565417	+							Leucomu_RS15385	123		partial;pseudo
CDS	without_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	565295	565417	+				lytic murein transglycosylase			Leucomu_RS15385	123		partial;pseudo
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	565585	566124	-							Leucomu_RS02530	540		old_locus_tag=Leucomu_02525
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	565585	566124	-	WP_128386236.1	WP_128386236.1		DUF2165 domain-containing protein			Leucomu_RS02530	540	179	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	566121	566309	-							Leucomu_RS02535	189		old_locus_tag=Leucomu_02530
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	566121	566309	-	WP_128386237.1	WP_128386237.1		DUF4177 domain-containing protein			Leucomu_RS02535	189	62	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	566438	567400	+							Leucomu_RS02540	963		old_locus_tag=Leucomu_02535
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	566438	567400	+	WP_228407365.1	WP_228407365.1		hypothetical protein			Leucomu_RS02540	963	320	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	567465	567932	-							Leucomu_RS02545	468		old_locus_tag=Leucomu_02540
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	567465	567932	-	WP_128386239.1	WP_128386239.1		SRPBCC domain-containing protein			Leucomu_RS02545	468	155	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	568122	569156	+							Leucomu_RS02550	1035		old_locus_tag=Leucomu_02545
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	568122	569156	+	WP_017882840.1	WP_017882840.1		glycosyltransferase family 4 protein			Leucomu_RS02550	1035	344	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	569198	570853	-							Leucomu_RS02555	1656		old_locus_tag=Leucomu_02550
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	569198	570853	-	WP_017882841.1	WP_017882841.1		ABC transporter permease subunit			Leucomu_RS02555	1656	551	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	570857	571726	-							Leucomu_RS02560	870		old_locus_tag=Leucomu_02555
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	570857	571726	-	WP_017882842.1	WP_017882842.1		ABC transporter ATP-binding protein			Leucomu_RS02560	870	289	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	571723	572748	-							Leucomu_RS02565	1026		old_locus_tag=Leucomu_02560
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	571723	572748	-	WP_128386240.1	WP_128386240.1		ABC transporter substrate-binding protein			Leucomu_RS02565	1026	341	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	572908	574398	+							Leucomu_RS02570	1491		old_locus_tag=Leucomu_02565
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	572908	574398	+	WP_017882844.1	WP_017882844.1		lipase maturation factor family protein			Leucomu_RS02570	1491	496	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	574562	574771	+							Leucomu_RS02575	210		old_locus_tag=Leucomu_02570
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	574562	574771	+	WP_041204898.1	WP_041204898.1		DUF6458 family protein			Leucomu_RS02575	210	69	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	574906	575883	+							Leucomu_RS02580	978		old_locus_tag=Leucomu_02575
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	574906	575883	+	WP_031289578.1	WP_031289578.1		NYN domain-containing protein			Leucomu_RS02580	978	325	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	575992	576831	-							Leucomu_RS02585	840		old_locus_tag=Leucomu_02580
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	575992	576831	-	WP_128386241.1	WP_128386241.1		SDR family oxidoreductase			Leucomu_RS02585	840	279	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	576852	577421	-							Leucomu_RS02590	570		old_locus_tag=Leucomu_02585
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	576852	577421	-	WP_017882848.1	WP_017882848.1		MarR family transcriptional regulator			Leucomu_RS02590	570	189	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	577686	578318	-							Leucomu_RS02595	633		old_locus_tag=Leucomu_02590
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	577686	578318	-	WP_128386242.1	WP_128386242.1		hypothetical protein			Leucomu_RS02595	633	210	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	579524	580618	+							Leucomu_RS02600	1095		old_locus_tag=Leucomu_02595
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	579524	580618	+	WP_128386243.1	WP_128386243.1		LPXTG cell wall anchor domain-containing protein			Leucomu_RS02600	1095	364	
gene	tRNA	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	580624	580698	-							Leucomu_RS02605	75		old_locus_tag=Leucomu_02600
tRNA		GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	580624	580698	-				tRNA-Lys			Leucomu_RS02605	75		anticodon=TTT
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	580898	581677	-					pstB		Leucomu_RS02610	780		old_locus_tag=Leucomu_02605
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	580898	581677	-	WP_128387752.1	WP_128387752.1		phosphate ABC transporter ATP-binding protein PstB	pstB		Leucomu_RS02610	780	259	
gene	pseudogene	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	581741	582808	-					pstA		Leucomu_RS02615	1068		partial;pseudo;old_locus_tag=Leucomu_02610
CDS	without_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	581741	582808	-				phosphate ABC transporter permease PstA	pstA		Leucomu_RS02615	1068		partial;pseudo
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	582811	583749	-					pstC		Leucomu_RS02620	939		old_locus_tag=Leucomu_02615
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	582811	583749	-	WP_128386244.1	WP_128386244.1		phosphate ABC transporter permease subunit PstC	pstC		Leucomu_RS02620	939	312	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	583880	584974	-					pstS		Leucomu_RS02625	1095		old_locus_tag=Leucomu_02620
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	583880	584974	-	WP_128386245.1	WP_128386245.1		phosphate ABC transporter substrate-binding protein PstS	pstS		Leucomu_RS02625	1095	364	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	585137	586372	+							Leucomu_RS02630	1236		old_locus_tag=Leucomu_02625
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	585137	586372	+	WP_228407220.1	WP_228407220.1		CapA family protein			Leucomu_RS02630	1236	411	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	586557	587573	-							Leucomu_RS02635	1017		old_locus_tag=Leucomu_02630
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	586557	587573	-	WP_128386246.1	WP_128386246.1		NUDIX hydrolase			Leucomu_RS02635	1017	338	
