# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	860904	862154	+							G7067_RS04055	1251		old_locus_tag=G7067_04060
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	860904	862154	+	WP_166322189.1	WP_166322189.1		DUF4143 domain-containing protein			G7067_RS04055	1251	416	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	862162	863109	-							G7067_RS04060	948		old_locus_tag=G7067_04065
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	862162	863109	-	WP_244301237.1	WP_244301237.1		NAD(P)H-hydrate dehydratase			G7067_RS04060	948	315	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	863117	864124	-							G7067_RS14050	1008		
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	863117	864124	-	WP_244301326.1	WP_244301326.1		hypothetical protein			G7067_RS14050	1008	335	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	864359	864684	-							G7067_RS14055	326		partial;pseudo
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	864359	864684	-				phospho-sugar mutase			G7067_RS14055	326		partial;pseudo
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	865093	866010	+							G7067_RS04070	918		pseudo;old_locus_tag=G7067_04075
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	865093	866010	+				IS982 family transposase			G7067_RS04070	918		pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	867047	867592	+							G7067_RS14060	546		
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	867047	867592	+	WP_244301238.1	WP_244301238.1		hypothetical protein			G7067_RS14060	546	181	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	868429	870504	+							G7067_RS04080	2076		old_locus_tag=G7067_04085
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	868429	870504	+	WP_166322193.1	WP_166322193.1		hypothetical protein			G7067_RS04080	2076	691	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	870576	872186	+							G7067_RS04085	1611		old_locus_tag=G7067_04090
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	870576	872186	+	WP_166322195.1	WP_166322195.1		SpaH/EbpB family LPXTG-anchored major pilin			G7067_RS04085	1611	536	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	872272	873228	+							G7067_RS04090	957		old_locus_tag=G7067_04095
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	872272	873228	+	WP_166322197.1	WP_166322197.1		class C sortase			G7067_RS04090	957	318	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	873301	874179	+							G7067_RS04095	879		old_locus_tag=G7067_04100
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	873301	874179	+	WP_166322199.1	WP_166322199.1		hypothetical protein			G7067_RS04095	879	292	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	874176	878210	+							G7067_RS04100	4035		old_locus_tag=G7067_04105
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	874176	878210	+	WP_205881198.1	WP_205881198.1		SpaA isopeptide-forming pilin-related protein			G7067_RS04100	4035	1344	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	878389	879978	+							G7067_RS04105	1590		old_locus_tag=G7067_04110
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	878389	879978	+	WP_166322203.1	WP_166322203.1		leucine-rich repeat domain-containing protein			G7067_RS04105	1590	529	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	880147	881517	+							G7067_RS04110	1371		old_locus_tag=G7067_04115
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	880147	881517	+	WP_166322205.1	WP_166322205.1		FAD-binding oxidoreductase			G7067_RS04110	1371	456	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	881615	882910	-							G7067_RS04115	1296		partial;pseudo;old_locus_tag=G7067_04120
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	881615	882910	-				FAD-dependent oxidoreductase			G7067_RS04115	1296		partial;pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	883041	884510	-							G7067_RS04120	1470		old_locus_tag=G7067_04125
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	883041	884510	-	WP_166322209.1	WP_166322209.1		PucR family transcriptional regulator			G7067_RS04120	1470	489	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	884524	885753	-							G7067_RS04125	1230		old_locus_tag=G7067_04130
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	884524	885753	-	WP_166322211.1	WP_166322211.1		FAD-dependent oxidoreductase			G7067_RS04125	1230	409	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	886457	887131	+							G7067_RS14065	675		
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	886457	887131	+	WP_244301239.1	WP_244301239.1		extracellular solute-binding protein			G7067_RS14065	675	224	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	887137	888051	+							G7067_RS04135	915		old_locus_tag=G7067_04140
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	887137	888051	+	WP_244301240.1	WP_244301240.1		ABC transporter permease			G7067_RS04135	915	304	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	888051	888836	+							G7067_RS04140	786		old_locus_tag=G7067_04145
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	888051	888836	+	WP_166322213.1	WP_166322213.1		ABC transporter permease			G7067_RS04140	786	261	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	888833	890023	+							G7067_RS04145	1191		old_locus_tag=G7067_04150
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	888833	890023	+	WP_244301241.1	WP_244301241.1		ABC transporter ATP-binding protein			G7067_RS04145	1191	396	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	890048	890851	-							G7067_RS04150	804		old_locus_tag=G7067_04155
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	890048	890851	-	WP_166322215.1	WP_166322215.1		purine-nucleoside phosphorylase			G7067_RS04150	804	267	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	890986	893643	-							G7067_RS04155	2658		old_locus_tag=G7067_04160
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	890986	893643	-	WP_244301327.1	WP_244301327.1		beta-eliminating lyase-related protein			G7067_RS04155	2658	885	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	893910	895349	+							G7067_RS04160	1440		old_locus_tag=G7067_04165
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	893910	895349	+	WP_166322219.1	WP_166322219.1		NAD(P)H-quinone dehydrogenase			G7067_RS04160	1440	479	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	895415	895801	+							G7067_RS04165	387		old_locus_tag=G7067_04170
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	895415	895801	+	WP_244301242.1	WP_244301242.1		cupredoxin domain-containing protein			G7067_RS04165	387	128	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	895808	897082	-							G7067_RS04170	1275		old_locus_tag=G7067_04175
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	895808	897082	-	WP_166325749.1	WP_166325749.1		TRAM domain-containing protein			G7067_RS04170	1275	424	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	897263	897700	+							G7067_RS04175	438		old_locus_tag=G7067_04180
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	897263	897700	+	WP_166322221.1	WP_166322221.1		GntR family transcriptional regulator			G7067_RS04175	438	145	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	897697	898407	+							G7067_RS04180	711		old_locus_tag=G7067_04185
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	897697	898407	+	WP_166322223.1	WP_166322223.1		ABC transporter ATP-binding protein			G7067_RS04180	711	236	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	898404	899237	+							G7067_RS04185	834		old_locus_tag=G7067_04190
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	898404	899237	+	WP_166322225.1	WP_166322225.1		hypothetical protein			G7067_RS04185	834	277	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	899476	900195	+							G7067_RS04190	720		old_locus_tag=G7067_04195
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	899476	900195	+	WP_166322227.1	WP_166322227.1		ABC transporter ATP-binding protein			G7067_RS04190	720	239	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	900192	900926	+							G7067_RS04195	735		old_locus_tag=G7067_04200
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	900192	900926	+	WP_166322229.1	WP_166322229.1		ABC transporter permease			G7067_RS04195	735	244	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	900995	901444	+							G7067_RS04200	450		old_locus_tag=G7067_04205
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	900995	901444	+	WP_166322231.1	WP_166322231.1		MaoC family dehydratase N-terminal domain-containing protein			G7067_RS04200	450	149	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	901441	901869	+							G7067_RS04205	429		old_locus_tag=G7067_04210
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	901441	901869	+	WP_166322233.1	WP_166322233.1		acyl dehydratase			G7067_RS04205	429	142	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	901932	903044	+							G7067_RS04210	1113		old_locus_tag=G7067_04215
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	901932	903044	+	WP_166325752.1	WP_166325752.1		UDP-N-acetylmuramate dehydrogenase			G7067_RS04210	1113	370	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	903044	903799	+							G7067_RS04215	756		old_locus_tag=G7067_04220
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	903044	903799	+	WP_244301243.1	WP_244301243.1		DUF2520 domain-containing protein			G7067_RS04215	756	251	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	903796	904662	+					panC		G7067_RS04220	867		old_locus_tag=G7067_04225
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	903796	904662	+	WP_166322235.1	WP_166322235.1		pantoate--beta-alanine ligase	panC		G7067_RS04220	867	288	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	904692	905540	+					panB		G7067_RS04225	849		old_locus_tag=G7067_04230
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	904692	905540	+	WP_166322237.1	WP_166322237.1		3-methyl-2-oxobutanoate hydroxymethyltransferase	panB		G7067_RS04225	849	282	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	905550	906257	-							G7067_RS04230	708		old_locus_tag=G7067_04235
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	905550	906257	-	WP_166322239.1	WP_166322239.1		YceI family protein			G7067_RS04230	708	235	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	906349	907338	-							G7067_RS04235	990		old_locus_tag=G7067_04240
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	906349	907338	-	WP_166322241.1	WP_166322241.1		NAD(+)/NADH kinase			G7067_RS04235	990	329	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	907419	908009	-							G7067_RS04240	591		old_locus_tag=G7067_04245
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	907419	908009	-	WP_166322243.1	WP_166322243.1		hypothetical protein			G7067_RS04240	591	196	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	908082	909755	+					dgt		G7067_RS04245	1674		old_locus_tag=G7067_04250
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	908082	909755	+	WP_166322245.1	WP_166322245.1		dNTP triphosphohydrolase	dgt		G7067_RS04245	1674	557	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	909973	910218	+							G7067_RS04250	246		old_locus_tag=G7067_04255
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	909973	910218	+	WP_205881199.1	WP_205881199.1		hypothetical protein			G7067_RS04250	246	81	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	910224	911129	+							G7067_RS14070	906		
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	910224	911129	+	WP_244301244.1	WP_244301244.1		FHA domain-containing protein			G7067_RS14070	906	301	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	911163	911855	-							G7067_RS04260	693		old_locus_tag=G7067_04265
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	911163	911855	-	WP_166322247.1	WP_166322247.1		CoA pyrophosphatase			G7067_RS04260	693	230	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	912021	913667	-							G7067_RS04265	1647		old_locus_tag=G7067_04270
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	912021	913667	-	WP_166322249.1	WP_166322249.1		InlB B-repeat-containing protein			G7067_RS04265	1647	548	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	913872	914075	-							G7067_RS13770	204		
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	913872	914075	-	WP_205881256.1	WP_205881256.1		hypothetical protein			G7067_RS13770	204	67	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	914168	915121	-							G7067_RS04270	954		old_locus_tag=G7067_04275
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	914168	915121	-	WP_205881200.1	WP_205881200.1		AAA family ATPase			G7067_RS04270	954	317	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	915257	915529	-							G7067_RS04275	273		old_locus_tag=G7067_04280
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	915257	915529	-	WP_166322251.1	WP_166322251.1		hypothetical protein			G7067_RS04275	273	90	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	915526	917115	-							G7067_RS04280	1590		old_locus_tag=G7067_04285
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	915526	917115	-	WP_205881201.1	WP_205881201.1		acyl-CoA carboxylase subunit beta			G7067_RS04280	1590	529	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	917246	918091	+							G7067_RS04285	846		old_locus_tag=G7067_04290
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	917246	918091	+	WP_166322253.1	WP_166322253.1		biotin--[acetyl-CoA-carboxylase] ligase			G7067_RS04285	846	281	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	918148	919566	-							G7067_RS04290	1419		old_locus_tag=G7067_04295
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	918148	919566	-	WP_166325767.1	WP_166325767.1		APC family permease			G7067_RS04290	1419	472	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	919614	921176	-							G7067_RS04295	1563		old_locus_tag=G7067_04300
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	919614	921176	-	WP_244301245.1	WP_244301245.1		amidohydrolase			G7067_RS04295	1563	520	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	921465	922163	+							G7067_RS04300	699		old_locus_tag=G7067_04305
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	921465	922163	+	WP_244301246.1	WP_244301246.1		TetR/AcrR family transcriptional regulator			G7067_RS04300	699	232	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	922160	923805	-							G7067_RS04305	1646		pseudo;old_locus_tag=G7067_04310
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	922160	923805	-				amidohydrolase			G7067_RS04305	1646		pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	923997	925247	+							G7067_RS04310	1251		old_locus_tag=G7067_04315
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	923997	925247	+	WP_166322257.1	WP_166322257.1		ATP-binding protein			G7067_RS04310	1251	416	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	925420	926304	-					purU		G7067_RS04315	885		old_locus_tag=G7067_04320
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	925420	926304	-	WP_166322259.1	WP_166322259.1		formyltetrahydrofolate deformylase	purU		G7067_RS04315	885	294	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	926386	926652	+							G7067_RS04320	267		old_locus_tag=G7067_04325
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	926386	926652	+	WP_205881202.1	WP_205881202.1		hypothetical protein			G7067_RS04320	267	88	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	927066	928364	+							G7067_RS04330	1299		old_locus_tag=G7067_04335
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	927066	928364	+	WP_166322263.1	WP_166322263.1		serine hydroxymethyltransferase			G7067_RS04330	1299	432	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	928370	929269	+							G7067_RS04335	900		old_locus_tag=G7067_04340
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	928370	929269	+	WP_244301247.1	WP_244301247.1		bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase			G7067_RS04335	900	299	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	929446	929610	+							G7067_RS14075	165		
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	929446	929610	+	WP_244301248.1	WP_244301248.1		hypothetical protein			G7067_RS14075	165	54	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	929607	930008	+							G7067_RS14080	402		
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	929607	930008	+	WP_244301249.1	WP_244301249.1		VTT domain-containing protein			G7067_RS14080	402	133	
